geography,sex,educ,age_grp,year,month,date,race,rr,var,sd,month_from_start,rr_lower,rr_upper
all,all,all,65andup,2019,9,2019-09-01,nhopi,0.764556864307313,6.91893242046068e-5,0.008318012034411034,21,0.748426156422913,0.7810352347294514
all,all,all,65andup,2019,10,2019-10-01,nhopi,0.7872478930226786,6.670561599407413e-5,0.008167350610453436,22,0.7714015427665311,0.8034197635202558
all,all,all,65andup,2019,11,2019-11-01,nhopi,0.8181606172293384,6.979614237074774e-5,0.008354408559003308,23,0.8019487495053087,0.8347002174366018
all,all,all,65andup,2019,12,2019-12-01,nhopi,0.6670204671868631,5.19987364106706e-5,0.0072110149362396,24,0.6530355651677,0.6813048589963495
all,all,all,65andup,2020,1,2020-01-01,nhopi,0.8341155074489782,6.2260633169694e-5,0.007890540740005973,25,0.8187925392835702,0.8497252312235709
all,all,all,65andup,2020,2,2020-02-01,nhopi,0.8737868858986365,7.261836171987621e-5,0.008521640788010031,26,0.8572430908138696,0.8906499569959369
all,all,all,65andup,2020,3,2020-03-01,nhopi,0.6626086151699193,4.92797951032789e-5,0.007019956916055746,27,0.648991370443666,0.6765115791867202
all,all,all,65andup,2020,4,2020-04-01,nhopi,0.7399468932460063,5.0602896303555675e-5,0.007113571276339029,28,0.7261348305029536,0.7540216800303858
all,all,all,65andup,2020,5,2020-05-01,nhopi,0.677291850240462,5.082679047291173e-5,0.007129291021757474,29,0.6634615984328377,0.6914104018766131
all,all,all,65andup,2020,6,2020-06-01,nhopi,0.8426199939645059,6.82799839516056e-5,0.008263170332965768,30,0.8265788357500885,0.8589724579440008
all,all,all,65andup,2020,7,2020-07-01,nhopi,0.8712414423007278,6.639021215053391e-5,0.008148018909559176,31,0.8554168035139226,0.8873588263220246
all,all,all,65andup,2020,8,2020-08-01,nhopi,0.8396609373438432,6.323812226168933e-5,0.007952240078222572,32,0.8242183187156473,0.8553928900776767
all,all,all,65andup,2020,9,2020-09-01,nhopi,0.8003938496186195,6.152139610426535e-5,0.007843557617832952,33,0.785167176141735,0.8159158125475043
all,all,all,65andup,2020,10,2020-10-01,nhopi,0.7565120447226028,5.5211283168788104e-5,0.007430429541337978,34,0.7420876901904468,0.771216773132967
all,all,all,65andup,2020,11,2020-11-01,nhopi,0.7759344861404865,4.8521625773279046e-5,0.006965746605589314,35,0.7624010350695825,0.7897081707492056
all,all,all,65andup,2020,12,2020-12-01,nhopi,0.8563619148451551,4.37551283634134e-5,0.006614765934136551,36,0.8434946219514609,0.8694254949730574
all,all,all,65andup,2021,1,2021-01-01,nhopi,0.9111368962643894,4.837834772992279e-5,0.0069554545307925625,37,0.8976056867329519,0.9248720858219006
all,all,all,65andup,2021,2,2021-02-01,nhopi,0.8870383192786511,6.226564298761773e-5,0.007890858190819154,38,0.8717062875399415,0.9026400189096276
all,all,all,65andup,2021,3,2021-03-01,nhopi,0.8421249936278097,6.132599320453074e-5,0.007831091444015371,39,0.8269150866752486,0.8576146648188437
all,all,all,65andup,2021,4,2021-04-01,nhopi,0.8954421931053879,6.985802874503044e-5,0.008358111553756055,40,0.8792092362318856,0.9119748612171231
